gcc -fopenmp -c src/main.c
gcc -fopenmp -c src/parallel_tasks.c
gcc -fopenmp -c src/utilities.c
gcc -fopenmp -lm -g -o schooling main.o parallel_tasks.o utilities.o
rm -f *.o
Fish #	x	y	w
61204	-75.64	-41.89	72.63
61205	-40.21	-3.47	71.60
61206	-35.84	61.61	73.75
61207	-63.53	8.22	71.28
61208	-94.16	47.43	71.79
61209	-18.98	-61.03	72.31
61210	-9.76	89.81	70.80
61211	-34.07	12.64	73.64
61212	98.01	-59.74	72.02
61213	39.11	-2.36	73.11
61214	-98.67	92.45	70.41
61215	56.18	-9.56	72.21
61216	28.65	-80.95	71.40
61217	17.83	-72.19	70.89
61218	78.51	74.30	72.92
61219	-31.37	-96.34	73.84
61220	-66.39	27.43	71.98
61221	-0.61	-3.03	73.05
61222	-9.97	34.46	71.60
61223	-94.80	-2.93	74.90
61224	-16.10	-13.58	69.91
61225	36.44	73.53	66.86
61226	-23.58	-98.63	72.47
61227	-13.23	-25.37	70.92
61228	-58.16	-74.91	72.32
61229	71.87	-56.43	66.55
61230	-81.66	28.46	71.56
61231	32.80	46.59	70.78
61232	47.71	-49.16	71.99
61233	75.41	26.01	72.05
61234	-73.26	-56.16	73.99
61235	29.08	-41.65	67.39
61236	72.47	-70.13	70.94
61237	53.92	-36.70	71.60
61238	64.53	61.31	70.43
61239	59.37	-53.17	73.70
61240	-52.47	-4.79	73.78
61241	-80.44	23.95	72.26
61242	-3.22	5.93	73.36
61243	99.38	37.02	70.57
61244	30.62	72.46	71.89
61245	82.39	49.56	71.96
61246	-0.08	15.59	73.72
61247	-3.05	-52.18	70.10
61248	64.83	-29.44	73.30
61249	74.64	90.77	71.30
61250	16.60	4.71	72.56
61251	-50.49	-11.93	69.62
61252	32.78	-94.97	71.58
61253	52.77	-2.09	73.42
61254	66.55	10.34	72.92
61255	44.74	-86.52	73.78
61256	-92.25	65.30	72.31
61257	38.23	3.53	71.30
61258	-28.96	38.61	72.83
61259	-57.25	-98.34	68.72
61260	9.87	-74.66	74.98
61261	52.82	-89.41	68.22
61262	40.73	-51.02	69.50
61263	-41.79	6.36	75.18
61264	20.54	-66.35	73.30
61265	-3.67	-63.86	71.06
61266	38.76	46.24	73.24
61267	25.20	-26.66	72.07
61268	51.47	-23.43	68.72
61269	70.46	16.62	73.86
61270	87.91	15.60	72.89
61271	30.70	93.65	73.57
61272	-18.30	-30.07	69.15
61273	-1.41	53.73	73.73
61274	-92.46	41.74	71.54
61275	55.19	18.01	72.77
61276	66.88	7.01	74.83
61277	28.39	5.41	73.53
61278	57.59	87.60	70.31
61279	-88.63	-23.28	70.34
61280	-77.55	9.30	72.87
61281	12.86	58.61	75.42
61282	-44.46	-62.74	75.75
61283	-67.45	-92.79	70.44
61284	13.43	-96.39	71.58
61285	24.43	0.74	74.37
61286	20.41	-46.07	71.89
61287	-5.01	-98.09	72.76
61288	24.66	93.58	70.88
61289	54.84	31.00	68.81
61290	35.32	11.44	74.40
61291	-50.19	1.60	67.44
61292	-80.35	77.60	74.39
61293	-91.79	75.44	69.36
61294	65.80	-80.82	71.49
61295	-47.84	86.65	72.50
61296	28.88	65.62	71.74
61297	47.26	84.02	69.42
61298	-96.91	79.62	71.62
61299	91.04	15.92	72.13
61300	83.03	13.67	73.36
61301	-81.74	3.04	69.98
61302	68.40	13.85	72.28
61303	5.95	-7.14	69.54
61304	7.63	-39.21	75.84
61305	-75.74	-57.05	73.81
61306	72.43	-27.34	73.81
61307	44.75	91.68	73.24
61308	-49.14	51.96	70.40
61309	66.72	-83.53	69.45
61310	72.94	-80.72	71.16
61311	-96.48	1.42	72.41
61312	83.10	51.58	71.01
61313	-15.96	86.59	76.09
61314	31.00	-25.32	71.98
61315	3.51	14.23	71.81
61316	91.15	19.97	73.44
61317	-82.53	58.56	71.41
61318	-65.57	22.22	73.81
61319	-48.18	42.26	73.90
61320	84.81	-25.33	75.39
61321	86.01	55.64	69.31
61322	48.14	30.76	70.63
61323	48.32	99.80	76.46
61324	-17.29	14.43	69.53
61325	-83.13	-43.75	73.37
61326	31.92	-79.41	72.89
61327	56.67	15.82	72.51
61328	72.97	-58.09	70.72
61329	3.01	3.57	71.19
61330	18.19	-94.67	72.03
61331	-81.80	5.95	73.39
61332	25.70	-65.13	74.49
61333	-33.10	60.53	72.90
61334	57.89	17.12	70.71
61335	2.39	42.70	70.59
61336	92.39	-12.60	69.84
61337	-2.47	39.13	72.82
61338	-80.65	-53.75	72.62
61339	37.53	-0.53	70.45
61340	59.29	53.80	68.71
61341	55.72	-7.80	73.28
61342	74.99	14.19	73.41
61343	-91.38	48.16	73.63
61344	55.91	10.64	71.71
61345	-49.47	-28.50	74.37
61346	15.36	-31.47	72.37
61347	79.44	-59.34	72.60
61348	3.00	-55.25	72.39
61349	-98.61	-38.11	72.12
61350	62.66	3.18	73.20
61351	-95.62	54.66	72.47
61352	89.97	2.32	72.11
61353	-5.41	-92.27	71.53
61354	47.77	-67.28	72.06
61355	8.00	7.25	69.79
61356	87.12	-36.08	77.57
61357	100.46	62.11	74.27
61358	76.71	-91.72	71.70
61359	9.87	31.81	70.05
61360	17.91	59.40	76.12
61361	-96.89	-66.52	69.40
61362	-70.87	81.16	74.57
61363	-24.06	33.53	69.21
61364	-74.30	-23.27	71.96
61365	95.42	89.97	70.44
61366	79.31	99.20	72.65
61367	44.03	70.28	76.54
61368	1.92	-60.99	73.24
61369	77.81	-51.71	70.93
61370	-29.26	-14.39	72.40
61371	56.74	-43.14	69.70
61372	50.13	56.80	72.29
61373	-80.23	26.44	72.96
61374	64.28	28.84	69.69
61375	-42.15	-17.41	73.20
61376	-11.36	-40.44	74.69
61377	16.87	19.17	73.81
61378	-58.08	92.61	75.81
61379	-48.29	-31.77	71.11
61380	-31.46	-53.07	70.87
61381	-43.01	-51.95	68.62
61382	-54.07	-98.38	71.16
61383	-81.67	47.45	76.09
61384	-60.17	95.54	69.22
61385	95.74	11.57	73.66
61386	-17.65	52.08	71.69
61387	69.43	-70.32	73.57
61388	8.47	87.60	74.07
61389	57.52	-26.65	70.88
61390	16.24	-84.43	73.58
61391	55.94	-93.52	74.32
61392	-24.47	-27.19	72.59
61393	24.45	17.45	69.85
61394	-35.99	76.95	71.26
61395	85.68	32.15	72.44
61396	-76.12	-57.52	69.84
61397	81.00	-28.59	72.17
61398	-53.90	100.33	68.57
61399	-82.14	-14.07	72.43
61400	94.67	-86.81	72.03
61401	96.70	-23.78	72.54
61402	66.07	65.53	74.35
61403	6.70	-25.85	70.41
61404	53.73	-34.58	70.85
61405	46.10	-31.04	70.19
61406	-19.01	1.24	75.44
61407	-23.76	56.12	74.24
61408	74.24	-99.31	67.95
61409	-26.63	-61.94	69.51
61410	77.04	-40.75	73.26
61411	71.01	-98.28	74.67
61412	3.13	51.40	71.43
61413	-28.67	47.02	70.59
61414	49.33	-10.81	73.38
61415	-66.65	44.80	73.66
61416	3.18	-68.54	75.68
61417	-79.38	-31.15	72.68
61418	95.79	28.12	73.28
61419	44.00	49.91	72.17
61420	92.34	-8.71	71.99
61421	-80.73	-24.27	72.68
61422	93.33	-6.09	71.66
61423	-68.96	66.58	70.32
61424	-3.60	4.42	69.56
61425	-95.17	-27.16	72.60
61426	62.87	75.64	74.26
61427	-25.44	-34.40	67.46
61428	26.84	45.49	68.58
61429	-87.98	-24.04	72.99
61430	-64.12	-53.83	67.28
61431	-78.64	39.46	72.55
61432	-23.57	-59.42	74.74
61433	-92.49	-27.98	77.66
61434	68.30	52.31	69.17
61435	-76.87	62.44	73.62
61436	-56.99	-58.40	72.81
61437	-63.23	-64.86	76.32
61438	37.11	-33.18	71.80
61439	-98.69	-66.69	71.22
61440	71.63	-93.66	72.01
61441	5.15	33.50	76.54
61442	82.98	79.11	70.96
61443	100.10	10.22	73.01
61444	26.20	-87.08	72.25
61445	85.98	61.48	70.03
61446	-41.91	-93.26	74.08
61447	-0.66	34.52	71.58
61448	-53.08	8.05	75.94
61449	-91.67	-84.97	68.26
61450	-41.24	-68.54	71.24
61451	77.27	1.37	72.02
61452	-27.14	-85.96	73.29
61453	36.70	-90.42	71.11
61454	-18.74	36.82	72.74
61455	-58.91	-48.31	74.14
61456	45.76	47.84	70.94
61457	86.99	29.74	71.05
61458	27.15	86.29	71.01
61459	-61.04	-46.45	73.29
61460	98.81	-75.26	72.31
61461	-84.58	-42.11	70.94
61462	-67.92	14.76	71.56
61463	92.81	-20.19	71.79
61464	-77.99	-99.45	71.21
61465	-4.17	-19.23	74.52
61466	-68.19	-25.90	73.62
61467	82.54	4.27	71.68
61468	-11.85	19.25	69.61
61469	15.05	69.01	70.44
61470	-42.34	57.34	69.27
61471	-79.10	-95.58	74.35
61472	5.58	-91.71	72.77
61473	33.56	-67.07	73.32
61474	94.38	72.52	70.37
61475	-14.12	93.79	74.66
61476	98.06	-0.10	70.78
61477	-49.92	-68.86	72.46
61478	-85.74	-56.31	72.55
61479	11.55	-62.72	70.05
61480	-56.56	-93.62	70.70
61481	19.05	-23.36	70.10
61482	-18.52	1.59	71.77
61483	81.51	70.43	73.76
61484	-79.56	-5.03	73.11
61485	38.43	-21.30	71.58
61486	-47.89	59.73	73.47
61487	-16.88	57.49	72.96
61488	67.62	-83.32	70.21
61489	89.43	61.80	74.19
61490	89.00	-24.49	68.91
61491	54.59	85.86	69.15
61492	76.41	-95.33	72.56
61493	-83.81	91.47	73.95
61494	-52.04	27.74	71.40
61495	-69.85	-8.40	72.64
61496	34.92	48.20	70.44
61497	68.44	-84.20	72.79
61498	-50.21	49.55	69.83
61499	85.63	-27.77	70.94
61500	-53.88	25.66	70.56
61501	50.33	-1.77	73.37
61502	-14.81	-66.54	71.35
61503	-44.08	-48.59	71.25
61504	-49.26	-53.46	69.08
61505	-87.19	-61.66	67.99
61506	22.65	67.40	72.54
61507	-75.41	-0.34	73.80
61508	73.46	-58.81	71.89
61509	-7.87	-79.78	70.71
61510	70.53	21.48	74.72
61511	12.22	4.45	71.79
61512	-30.52	-17.74	69.18
61513	21.24	20.87	72.05
61514	-69.19	7.07	75.25
61515	92.91	-23.47	72.53
61516	-69.07	43.24	68.32
61517	73.16	14.51	72.72
61518	77.29	-70.33	69.04
61519	66.72	-73.77	69.82
61520	-22.98	80.13	70.62
61521	-34.83	97.87	69.50
61522	48.13	-10.24	71.01
61523	-2.07	22.39	73.29
61524	31.75	89.66	74.31
61525	40.82	2.07	74.76
61526	10.74	-45.76	70.29
61527	-94.08	81.02	71.91
61528	35.09	26.76	72.50
61529	1.50	65.50	73.51
61530	-67.17	-6.20	73.07
61531	-58.77	-37.24	69.82
61532	-62.96	-84.61	68.99
61533	77.47	-86.06	70.60
61534	-54.53	45.60	73.16
61535	-58.03	20.08	72.24
61536	24.53	5.53	72.61
61537	19.55	-25.74	75.32
61538	95.89	-82.52	69.06
61539	95.25	27.24	69.32
61540	-92.46	36.87	70.45
61541	-69.08	19.08	73.70
61542	91.70	-62.37	72.16
61543	0.10	26.80	74.95
61544	62.20	-98.20	68.95
61545	-7.90	96.23	69.75
61546	-3.60	34.34	73.14
61547	-41.21	36.04	74.01
61548	48.53	-61.74	70.32
61549	48.98	95.19	68.69
61550	83.06	90.14	69.58
61551	17.28	7.59	72.22
61552	-4.52	-63.57	75.15
61553	82.05	-8.43	71.74
61554	-46.10	76.70	74.38
61555	-79.19	-38.96	70.78
61556	14.56	-50.07	74.83
61557	79.71	4.67	72.26
61558	-13.24	-20.99	73.61
61559	-68.74	-50.44	73.55
61560	-18.39	22.97	70.22
61561	-54.81	78.21	75.07
61562	-42.30	5.58	71.45
61563	12.25	-94.57	71.46
61564	42.84	-39.38	70.18
61565	-99.18	25.70	73.43
61566	-50.44	17.50	72.45
61567	-66.11	45.64	69.93
61568	53.13	-83.86	71.86
61569	-62.59	-92.17	69.54
61570	92.43	-43.58	73.71
61571	-32.73	7.40	70.28
61572	7.55	-53.62	72.38
61573	-88.74	92.91	70.06
61574	25.59	-58.07	72.42
61575	-57.93	-92.60	71.71
61576	65.29	-12.14	72.65
61577	84.21	-78.41	71.89
61578	92.04	-3.75	72.27
61579	-72.38	35.48	75.31
61580	55.47	-72.55	69.43
61581	-38.82	-92.96	73.61
61582	44.54	-4.52	71.65
61583	52.28	-2.13	71.60
61584	12.41	88.09	71.86
61585	5.10	5.85	75.31
61586	-54.29	73.17	71.17
61587	-87.96	52.86	69.41
61588	-80.45	-78.29	70.27
61589	45.77	47.14	67.65
61590	-35.57	87.23	71.80
61591	53.54	-72.08	72.07
61592	-24.51	37.15	74.97
61593	-50.28	-31.87	68.11
61594	-65.80	-23.26	74.78
61595	-96.39	90.68	72.04
61596	4.59	-36.01	75.18
61597	95.12	-49.07	74.11
61598	59.67	48.19	74.07
61599	49.20	-28.12	73.47
61600	37.48	-45.50	72.83
61601	76.93	82.79	69.75
61602	-73.14	88.37	75.92
61603	35.45	-52.19	75.61
61604	-89.32	-18.19	72.15
61605	93.35	-24.69	71.33
61606	-29.75	46.69	73.12
61607	3.43	44.34	70.49
61608	-15.55	53.35	72.89
61609	-86.73	20.45	73.09
61610	-69.31	-84.53	72.50
61611	9.53	35.68	70.34
61612	-19.74	6.45	74.91
61613	85.61	-60.07	71.71
61614	-45.56	33.61	74.85
61615	12.41	91.12	75.55
61616	89.50	-11.66	74.03
61617	74.11	-84.24	68.60
61618	-22.10	8.55	73.00
61619	-37.23	-12.82	75.04
61620	88.57	-44.28	71.10
61621	62.09	-42.18	70.18
61622	-96.38	-34.48	74.28
61623	-97.85	-11.94	70.85
61624	-80.53	-85.98	67.82
61625	-92.69	-50.64	73.92
61626	-70.11	17.24	73.69
61627	85.44	10.16	72.94
61628	-76.11	69.84	71.20
61629	50.89	-21.07	75.90
61630	5.85	-37.30	75.36
61631	-29.96	-6.45	70.32
61632	50.83	-57.45	68.17
61633	9.51	-72.06	70.45
61634	52.11	73.09	72.03
61635	15.52	39.47	74.82
61636	-71.79	-21.59	73.82
61637	99.09	-67.57	72.23
61638	44.13	-98.56	71.04
61639	19.69	62.80	74.54
61640	-83.74	28.40	74.21
61641	-88.64	-54.84	70.40
61642	-53.35	96.79	72.30
61643	55.52	-31.27	70.70
61644	68.44	5.20	70.97
61645	48.46	-26.31	72.45
61646	66.70	-82.10	71.78
61647	68.44	17.53	68.64
61648	-39.34	-22.05	71.97
61649	46.07	-87.24	72.17
61650	-50.16	-37.21	71.19
61651	52.63	-18.75	71.83
61652	39.99	52.52	73.77
61653	13.07	-14.68	72.34
61654	53.36	-66.84	73.79
61655	-51.09	67.43	72.72
61656	61.16	-39.33	68.71
61657	-86.01	-92.79	74.47
61658	-41.34	68.90	73.16
61659	-22.46	-73.10	73.22
61660	-24.69	-75.80	71.87
61661	0.99	-57.19	70.41
61662	-57.49	-30.77	71.46
61663	60.54	3.76	71.68
61664	46.98	6.81	74.17
61665	16.33	97.82	71.77
61666	69.19	-30.84	72.19
61667	-23.53	8.98	76.22
61668	-79.72	89.54	70.97
61669	93.30	73.24	71.30
61670	-77.50	-57.19	69.68
61671	41.67	84.46	72.25
61672	4.08	54.86	71.51
61673	91.47	63.74	70.52
61674	24.16	-31.38	74.93
61675	90.24	-99.13	74.20
61676	-7.18	-8.37	74.97
61677	-57.53	35.53	71.56
61678	61.26	-94.99	70.00
61679	-62.31	8.44	75.19
61680	12.42	55.22	71.55
61681	6.26	-20.19	69.40
61682	-76.82	83.33	69.48
61683	90.00	-56.34	74.21
61684	73.67	83.89	74.43
61685	-80.90	95.57	71.85
61686	-73.29	60.37	68.32
61687	79.03	31.78	75.14
61688	13.83	71.91	70.39
61689	-5.88	-59.81	73.29
61690	-61.68	-14.04	72.69
61691	-59.54	32.14	72.88
61692	76.59	-15.07	72.95
61693	-33.33	37.85	65.67
61694	-10.86	5.56	69.35
61695	-53.92	-99.64	68.81
61696	-40.02	52.14	75.13
61697	-19.83	-16.84	70.59
61698	35.27	-30.23	76.01
61699	26.81	8.34	72.59
61700	-46.74	45.52	70.47
61701	5.71	-20.43	71.72
61702	4.89	-16.06	74.36
61703	-89.65	-80.88	71.30
61704	-45.16	5.67	72.69
61705	-40.29	-6.03	73.91
61706	88.84	0.77	70.63
61707	-74.49	66.42	72.71
61708	85.50	-8.02	70.17
61709	3.67	-26.36	77.84
61710	97.14	51.56	71.23
61711	-26.40	-42.69	71.47
61712	2.30	52.57	74.35
61713	40.67	-61.03	72.55
61714	-77.26	-31.51	72.27
61715	47.31	-21.20	73.00
61716	-86.80	-46.79	73.11
61717	58.77	17.29	71.18
61718	35.95	69.72	74.88
61719	36.61	90.79	70.36
61720	-25.20	95.73	71.76
61721	-14.44	-35.77	69.99
61722	-2.71	10.27	69.68
61723	-69.34	-19.21	69.89
61724	-98.36	35.73	70.69
61725	53.63	98.78	72.81
61726	-14.12	-71.97	74.36
61727	-43.31	88.18	74.12
61728	82.60	96.36	71.98
61729	-72.45	-92.27	76.19
61730	-34.95	75.06	75.83
61731	-14.86	-20.55	71.78
61732	-73.73	-56.09	74.22
61733	96.94	62.82	72.17
61734	-85.57	32.96	71.77
61735	53.62	-12.37	73.72
61736	30.28	-60.62	74.22
61737	53.26	-73.42	75.57
61738	49.64	84.32	73.35
61739	7.97	52.68	74.17
61740	21.05	-38.00	68.99
61741	51.46	-93.87	70.94
61742	-7.98	-91.25	73.66
61743	94.11	-25.58	72.29
61744	-94.29	-77.54	71.30
61745	-18.05	-29.04	70.14
61746	96.92	66.89	75.19
61747	51.81	-76.21	73.78
61748	-87.80	47.96	74.60
61749	85.61	-74.57	68.31
61750	-18.69	40.63	72.52
61751	13.66	-89.20	77.41
61752	78.01	-32.88	72.84
61753	-62.82	29.05	75.06
61754	-47.16	45.75	71.02
61755	-20.87	71.69	70.86
61756	-90.46	-67.81	74.50
61757	78.82	-0.03	73.25
61758	-60.86	73.53	70.22
61759	75.59	-56.55	71.39
61760	95.40	-44.26	74.80
61761	17.82	90.72	71.14
61762	-77.77	-30.97	69.86
61763	-84.89	-65.37	69.75
61764	-85.21	-99.87	70.44
61765	-40.33	-3.50	73.44
61766	40.56	73.73	73.88
61767	8.30	20.56	74.38
61768	-59.35	44.48	72.38
61769	-52.79	-7.51	75.02
61770	-9.38	26.94	72.07
61771	-35.42	-0.04	71.27
61772	58.13	-57.20	69.87
61773	100.33	97.07	72.06
61774	-85.26	73.72	74.05
61775	-57.68	-89.26	71.69
61776	-70.14	59.14	68.76
61777	-98.14	-45.91	72.16
61778	-72.43	-84.23	66.84
61779	-11.48	-57.64	73.49
61780	-83.90	48.39	70.82
61781	38.26	57.46	68.43
61782	21.32	-54.24	69.74
61783	-23.78	63.37	69.65
61784	92.03	23.43	71.83
61785	-43.74	-19.55	72.06
61786	-49.43	23.04	74.31
61787	80.82	-91.70	72.26
61788	64.85	80.35	73.10
61789	-93.44	80.19	69.89
61790	54.07	-50.52	68.69
61791	91.33	83.52	70.62
61792	-91.78	94.38	69.27
61793	-62.59	-64.61	72.91
61794	-89.64	26.14	72.13
61795	-21.26	-72.74	74.05
61796	-25.27	-83.40	70.75
61797	83.72	96.24	68.66
61798	-37.45	-40.46	71.96
61799	60.81	-46.41	73.62
61800	83.78	-83.93	73.24
61801	35.44	-64.45	71.79
61802	38.91	17.05	72.76
61803	-56.76	4.36	74.71
61804	-3.20	-50.19	72.45
61805	-15.05	-49.73	74.45
61806	-0.71	-25.33	71.54
61807	-66.21	8.71	73.19
61808	-30.34	-27.79	72.52
61809	45.29	-21.18	70.91
61810	99.34	-78.57	68.87
61811	7.48	-27.13	70.99
61812	-61.77	-8.80	74.45
61813	-29.69	0.99	72.17
61814	52.34	-70.68	72.32
61815	53.77	35.11	70.73
61816	-53.41	-10.39	74.24
61817	69.86	84.71	70.43
61818	-94.34	-86.30	72.04
61819	-11.93	2.07	71.82
61820	-36.89	73.21	69.08
61821	52.34	63.80	72.84
61822	-52.71	86.53	71.64
61823	-27.70	17.54	70.42
61824	-41.47	-84.80	74.08
61825	96.56	-43.12	69.07
61826	-63.57	3.04	71.66
61827	29.15	-24.34	71.01
61828	94.23	99.46	69.96
61829	75.45	45.97	69.61
61830	-70.22	28.82	70.85
61831	-19.12	-25.22	72.54
61832	-81.37	-49.06	70.56
61833	-40.11	-76.10	72.94
61834	-36.15	48.15	72.78
61835	26.16	27.76	75.12
61836	19.37	-21.70	68.17
61837	-10.05	67.06	71.37
61838	-34.17	62.65	69.94
61839	-15.00	22.96	75.87
61840	78.65	-19.24	71.08
61841	81.84	-84.32	70.82
61842	84.40	9.39	75.91
61843	-9.26	79.63	73.75
61844	9.65	-32.41	71.25
61845	25.00	38.03	70.95
61846	95.61	-94.92	70.93
61847	-87.99	-85.16	70.92
61848	-44.38	-27.50	70.48
61849	-61.26	20.27	74.35
61850	-79.75	64.90	72.63
61851	-52.38	40.42	71.51
61852	-57.40	38.57	71.49
61853	8.47	9.43	70.02
61854	1.43	93.07	71.13
61855	-68.21	-18.72	71.43
61856	-26.17	-87.77	70.07
61857	-4.44	-40.37	72.13
61858	22.61	87.50	73.23
61859	-61.34	-67.34	68.06
61860	-46.31	64.25	71.87
61861	69.69	-49.90	74.42
61862	68.73	83.70	72.03
61863	-35.86	-75.65	71.90
61864	-43.40	2.88	73.39
61865	44.42	-23.95	66.11
61866	-32.02	92.24	71.61
61867	-81.93	11.78	73.81
61868	31.02	25.34	71.72
61869	-79.79	-66.75	73.88
61870	18.61	-47.00	71.26
61871	13.92	92.65	75.16
61872	-34.18	-90.92	68.78
61873	-47.32	86.84	74.14
61874	97.18	-8.26	74.09
61875	-81.30	-50.53	71.15
61876	-44.41	88.59	70.15
61877	-1.43	-74.88	69.73
61878	72.69	62.11	72.29
61879	-51.33	-72.11	71.08
61880	-33.82	95.49	73.28
61881	4.54	34.96	69.98
61882	87.74	22.00	73.61
61883	-53.66	17.95	74.91
61884	-51.86	-33.45	69.05
61885	51.20	65.76	70.96
61886	18.74	-36.08	71.03
61887	60.20	82.97	70.59
61888	-27.80	-86.72	73.33
61889	71.21	-30.42	69.20
61890	5.22	91.51	71.82
61891	19.85	61.01	69.60
61892	79.30	-80.78	71.52
61893	84.73	52.79	70.55
61894	83.12	-64.79	68.07
61895	80.77	-51.08	66.16
61896	-71.42	-14.11	73.08
61897	83.60	-83.42	69.60
61898	-91.60	-69.49	72.24
61899	34.30	-44.05	72.12
61900	-4.81	-14.73	72.93
61901	-76.85	-86.11	71.87
61902	48.24	83.33	71.08
61903	98.75	-77.43	73.35
61904	96.06	71.60	71.14
61905	-8.89	0.98	76.05
61906	62.68	-87.68	69.89
61907	-38.03	42.06	71.03
61908	-69.27	-52.53	71.76
61909	-4.34	-86.59	73.03
61910	-18.61	-25.17	71.83
61911	-36.87	10.77	71.57
61912	61.92	-53.47	71.06
61913	27.35	69.92	71.62
61914	-24.75	-38.55	70.16
61915	-73.32	72.24	67.12
61916	47.12	-50.17	70.12
61917	86.73	-4.44	72.60
61918	-67.04	86.88	72.19
61919	17.33	-70.98	71.95
61920	57.68	-91.57	72.07
61921	31.40	20.16	71.16
61922	-79.65	92.37	71.00
61923	-37.37	-49.12	72.69
61924	-60.76	58.28	69.87
61925	-35.51	22.23	73.36
61926	-66.89	26.42	71.05
61927	-68.20	95.64	70.45
61928	73.16	58.75	73.80
61929	64.36	-49.60	72.40
61930	-79.80	91.64	73.89
61931	-77.56	66.52	65.62
61932	-59.34	-90.63	74.85
61933	-38.12	-26.57	70.50
61934	95.05	79.61	70.07
61935	1.65	53.53	73.85
61936	87.64	-68.75	71.97
61937	-27.11	-91.81	73.48
61938	-76.58	34.72	71.78
61939	-41.93	-37.74	69.03
61940	-6.00	22.76	73.04
61941	83.29	26.12	70.41
61942	-51.62	-84.10	70.12
61943	21.15	-78.66	74.17
61944	75.05	-14.68	74.03
61945	-28.46	94.25	75.59
61946	-22.05	-6.02	73.90
61947	63.17	18.22	73.63
61948	2.75	-74.95	73.79
61949	88.84	-1.00	70.44
61950	-97.55	-8.91	73.07
61951	-49.07	91.29	69.56
61952	23.14	24.62	72.97
61953	98.68	46.36	73.78
61954	-39.66	-41.85	71.01
61955	-92.18	53.34	71.61
61956	79.51	91.11	70.57
61957	-20.34	-71.50	73.91
61958	-93.19	-99.99	70.28
61959	-50.16	81.05	72.38
61960	-13.07	21.98	73.82
61961	75.10	64.88	73.39
61962	-85.04	38.07	72.86
61963	-18.70	16.51	68.69
61964	62.51	-28.06	71.59
61965	-85.09	66.77	68.54
61966	61.83	-34.36	72.83
61967	57.86	-15.63	72.49
61968	90.47	58.74	72.48
61969	-68.87	-48.39	67.53
61970	-86.11	-60.05	70.83
61971	-94.65	93.60	71.84
61972	-68.54	-16.79	76.34
61973	-79.50	-62.33	70.19
61974	-14.58	-28.87	73.54
61975	-81.88	73.35	69.33
61976	92.51	94.82	71.98
61977	37.23	-92.32	69.19
61978	32.49	-82.07	73.63
61979	23.99	-3.60	72.38
61980	-10.33	39.10	72.53
61981	-37.43	-47.90	70.15
61982	-94.85	-78.17	70.18
61983	36.07	97.42	70.69
61984	78.56	66.79	70.74
61985	-51.77	92.05	72.37
61986	-94.26	-48.22	72.42
61987	84.65	-62.21	69.53
61988	36.79	-93.85	74.60
61989	-24.74	-78.58	72.37
61990	-23.52	-6.62	72.77
61991	93.57	-31.61	71.41
61992	-12.20	31.00	72.93
61993	-24.33	-78.51	70.85
61994	49.32	-99.54	71.19
61995	16.69	-61.61	72.02
61996	40.56	79.46	70.09
61997	-9.11	46.11	71.81
61998	-97.91	-74.05	69.80
61999	41.13	78.65	69.85
62000	93.94	91.56	74.30
62001	71.10	-98.92	70.72
62002	-58.26	56.76	70.98
62003	-62.72	79.53	70.10
62004	63.90	13.14	71.61
62005	-97.66	-60.02	70.30
62006	-93.68	94.11	75.18
62007	9.18	-5.28	73.29
62008	25.11	84.64	73.46
62009	15.22	-24.97	69.49
62010	85.90	-67.69	71.22
62011	13.02	25.26	71.28
62012	-88.83	-96.49	70.93
62013	-28.43	-86.14	70.56
62014	-69.14	-86.90	72.92
62015	93.51	-75.39	76.84
62016	-97.14	64.61	72.48
62017	-74.71	-55.01	71.37
62018	22.37	-36.04	68.38
62019	-76.88	-14.33	70.39
62020	76.10	-76.74	69.57
62021	26.26	82.62	68.89
62022	-81.03	-65.37	68.23
62023	-22.45	43.28	73.52
62024	-79.52	92.96	71.22
62025	-81.49	-93.82	68.68
62026	-75.13	33.13	73.45
62027	32.44	-62.96	68.45
62028	37.43	-96.18	76.01
62029	-48.30	67.70	69.59
62030	-83.88	-55.79	72.08
62031	92.50	-79.83	69.20
62032	-90.38	-81.81	74.65
62033	-35.43	31.79	75.61
62034	-19.24	-11.71	74.70
62035	-82.34	-43.54	68.24
62036	12.15	43.72	72.38
62037	-60.32	31.32	71.82
62038	77.76	17.22	69.10
62039	-24.40	97.63	70.82
62040	9.99	-4.50	73.79
62041	-95.39	36.46	72.81
62042	-71.17	35.26	70.90
62043	74.10	66.86	70.63
62044	38.67	-74.40	71.95
62045	32.36	55.39	68.54
62046	-30.19	24.86	71.78
62047	75.36	-21.17	74.09
62048	44.06	-61.47	72.56
62049	-89.38	-75.79	71.32
62050	28.42	-71.91	70.92
62051	-17.93	-60.43	74.87
62052	71.81	22.35	72.97
62053	70.69	50.57	67.07
62054	-60.83	-54.12	68.51
62055	49.40	50.16	71.47
62056	41.19	52.61	72.23
62057	-12.98	70.61	73.17
62058	-11.33	-39.48	70.40
62059	35.48	-73.06	70.39
62060	-14.87	-30.16	69.31
62061	81.93	55.34	73.10
62062	96.50	56.50	70.45
62063	-65.03	39.16	70.43
62064	95.83	-54.61	70.21
62065	63.77	22.84	70.08
62066	-27.12	-55.16	71.81
62067	63.81	-54.71	68.39
62068	67.39	34.10	71.79
62069	95.66	-92.04	72.91
62070	81.38	43.86	72.80
